text_id,post_text,sentiment_label,topic_category
TXT_06954,"""Reagan gone need me tomorrow , she gone want some if my candy , but ima tell her Noo""",Negative,Community_Discussion
TXT_06963,@user KLUB ACE!!! Klub ACE !!!!   This SATURDAY!!!  $5  with ur college id til 11:30,Neutral,Community_Discussion
TXT_06973,"""De La Soul were disappointing. Lazy &amp; uninvolving performance that seemed to be made up on the spot. C'mon, guys. Entertainment, right? #FIB""",Negative,Technical_Issues
TXT_06981,"""Update: Still raining. In the meantime, you can read about how Kris Bryant's view on sliding may have changed Sunday:",Neutral,Technical_Issues
TXT_06992,"Reserve your spot for our next Party Camp! Programming &amp; video creation with Minecraft! Starting Aug 31, grades 1-3",Positive,Community_Discussion
TXT_07002,I'm really bored guys idk if you can tell I'm gonna have a Netflix marathon tomorrow suggest things I could watch,Positive,Community_Discussion
TXT_07016,22/10/2012 - 1st day no poppers no cigarettes this is for rella gona b hard.,Negative,Community_Discussion
TXT_07022,@user he has missed Chiefs\u002c Saints and Vikings it was a 4 game sus and this game at Oak would be his 4th he can play Nov 11th,Neutral,Community_Discussion
TXT_07031,@user September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I'm going and Erika's going,Negative,Community_Discussion
TXT_07034,I am at H.B. Stewart Arena for tonight's 5A-West showdown - Siloam Springs and Greenwood. B/G games have implications for top of standings.,Neutral,Technical_Issues
TXT_07040,Young Buck may face five years in prison due to smoking marijuana with Snoop Dogg,Negative,Community_Discussion
TXT_07041,Absolutely smashed. Up early tomorrow to get to The Strawberry by St James\u2019 park. Fuck the Mackems,Negative,Community_Discussion
TXT_07052,.@LetsMovePGH Family Yoga at @user returns on September 27! Join us for a free class on the lawn:,Neutral,Community_Discussion
TXT_07066,Raven-Symone -- Kim &amp; Kanye Sorta Came To My 30th (PHOTOS): Raven-Symone couldn't get the real Kim Kardashian ...,Neutral,Community_Discussion
TXT_07070,"#day #God #known #Sunday #week Question and Answer #prayer #church""",Neutral,Community_Discussion
TXT_07071,For first time ever I can't wait to wake up at 6am on Monday! Love the Paul Dunne story but pulling for @user #TheOpenChampionship,Positive,Community_Discussion
TXT_07072,(1/2) Judge me if you want but Ima make sure I don't miss the Miss USA pageant tomorrow . There's nothing like watching beautiful women...,Positive,Community_Discussion
TXT_07078,Angela Merkel says border controls may have to be restored It's a pity she didn't  listen before it was too late.,Negative,Community_Discussion
TXT_07083,"@user I may give the Panthers too much credit, but I think they'll beat Green Bay. The Dolphins? Who knows? Will beat Chicago.""",Positive,Community_Discussion
TXT_07084,i hope john cena comes to school on tuesday and five knuckle shuffles the fuck out of yall,Negative,Community_Discussion
TXT_07090,If I was Cadi and Aaron Samuels asked me what day it is I would probably say October 29th or something because I never know what day it is.,Neutral,Community_Discussion
TXT_07095,I miss that trip to Knott's from 8th grades with my friends. Dang good times,Positive,Community_Discussion
TXT_07096,I hear that Caitlyn Jenner may have to go to jail.  I guess she committed MANslaughter!  @user @user,Negative,Community_Discussion
TXT_07119,"""Thur. Kick: Tebow's new girlfriend, Mario Williams didn't want to leave HOU, more legal troubles for D. Bryant",Negative,Community_Discussion
TXT_07121,Can't wait for tomorrow after work. Jason Aldean concert. Off Friday with Bills game. Off Saturday Sunday. First Draft Sunday. Off Monday.,Positive,Community_Discussion
TXT_07123,@user @user It was the 14th that SCOTUS ruled was being violated in blocking marriage equality. News not your strong subject.,Negative,Community_Discussion
TXT_07126,"""Tracy McGrady signed with a team in China today.  Clearly, that team does not have aspirations of reaching the 2nd round""",Negative,Community_Discussion
TXT_07127,@user uhmmm are you sure ? Cuz Groundhog Day isn\u2019t til like February or march lol,Neutral,Community_Discussion
TXT_07128,Catch a Jurassic double bill on Sun 30th @user with Jurassic Park and Jurassic World!,Positive,Community_Discussion
TXT_07131,Scott Walker repeatedly avoided whether he would deport children born in the USA. Maybe didn't get to the 14th Amendment b4 he quit college.,Neutral,Feature_Feedback
TXT_07133,Woah! What a way to kick off Monday Night Raw with Brock Lesnar!,Positive,Community_Discussion
TXT_07135,Tomorrow I will ballot for the Kyocera dome shows! WISH ME LUCK!! :D,Positive,Community_Discussion
TXT_07136,Terrible play call on 2nd and 7. Victor Cruz on a slant? TE? Nicks sideline? How about any of those?,Negative,Community_Discussion
TXT_07138,Pope Addresses Portugal's Bishops on 5-Yearly Visit: Pope Francis on Monday received in audience the bishops o...,Neutral,Community_Discussion
TXT_07143,"""#Cubs strike first in the 1st after Kris Bryant hit into a fielders choice, they lead the #SFGiants 1-0.""",Neutral,Community_Discussion
TXT_07144,@user :( For what it\u2019s worth\u002c I thought The Finder was a funny\u002c clever show. Sad it didn\u2019t even get a 2nd season.,Negative,Community_Discussion
TXT_07146,"""Tracy McGrady signed with a team in China today.  Clearly, that team does not have aspirations of reaching the 2nd round""",Negative,Community_Discussion
TXT_07152,$1 monday's at dunkin is the best way to start off the week :-),Positive,Community_Discussion
TXT_07158,I may have just dropped two letter grades of intelligence after listening to that Kanye West rant...,Negative,Community_Discussion
TXT_07165,Scott Walker is going to Dreamland tomorrow which is reason enough not to vote for him.,Negative,Community_Discussion
TXT_07169,"""the only pandora stations to choose from at my work are Ed Sheeran, Coldplay &amp; Jack Johnson I may commit suicide before the end of the day""",Neutral,Feature_Feedback
TXT_07177,remember that one time in the 4th grade when i loved The Parent Trap so much that i gave it up for Lent....,Positive,Community_Discussion
TXT_07195,@user @user I do not buy in2 the Zionist idea that Christians r a 2nd class people who must support Israel no matter what,Negative,Community_Discussion
TXT_07197,The problem with America is not the politicians. It's the Christians that won't come to Sunday night church and Saturday soul winning.,Negative,Community_Discussion
TXT_07200,Jason Russell's breakdown may is a result of the overdose of the red color. When i look at the KONY signs i start to feel sick @user,Negative,Technical_Issues
TXT_07201,@user it's why I love tennis. One minute looks like murray is down and out. Next minute anything is possible! C'mon @user,Positive,Technical_Issues
TXT_07205,2nd half when it really mattered them Dublin players decided they were winning &amp; that was that. Kerry are getting embarrassed in 2 weeks!,Neutral,Community_Discussion
TXT_07209,@user we was on the move today. That MTA was not sexy though. Whippington is needed,Negative,Community_Discussion
TXT_07213,Mahiro may be my bias for Kiryu...but Hiyori is definitely the cutest when he looks like this. -Nikki,Positive,Community_Discussion
TXT_07216,Auburn will square off with UCF\u002c Texas A&M\u002c Ohio St\u002c LSU\u002c Tennessee\u002c Texas Tech and Houston in the women\u2019s finals of the 4x1 at 12:05 on Fri,Neutral,Community_Discussion
TXT_07233,Also just now starting Miss USA so nobody text me about top 5 who wins etc Bc I may kill u,Negative,Community_Discussion
TXT_07237,"@user @user sadly this is affecting us too.Relief turned down,rateable value up..awaiting response about 2nd appeal from LCC""",Negative,Technical_Issues
TXT_07238,"""A no no, Kanye announces he's running for president, and nicki gets crazy with Miley all in the the same night.. It's Sunday wtf""",Negative,Community_Discussion
TXT_07243,Can it be thursday yet i wanna watch tom brady fuck somebody up,Negative,Community_Discussion
TXT_07258,"""Mr President To Defeat Boko Haram In 3 Months is too long, at least 1 months because pple's are suffering,pple's are die.May ALLAH Help you""",Negative,Community_Discussion
TXT_07263,"""STRAIGHT OUTTA COMPTON: Come for the great first act, stay for Ice Cube writing FRIDAY on his laptop saying """"I'm killing this screenplay!""""""",Neutral,Technical_Issues
TXT_07267,@user I may have to unfollow you for spelling Snoop Dogg with only one G,Negative,Community_Discussion
TXT_07272,"""Free Intro to Yoga with Jude, Saturday,  September 12, 1-2pm.""",Neutral,Community_Discussion
TXT_07279,Now @user get De Gea to sign a big deal so Real Madrid don't buy him in January on the cheap! #degea #deadlineday,Neutral,Community_Discussion
TXT_07283,Do we really care about our kids future? Think about it: Education is the 1st thing cut from budgets on every level.,Negative,Community_Discussion
TXT_07285,not only should everyone be upset with frank ocean but adele too. she's just now releasing something in november after 4 years of waiting.,Neutral,Community_Discussion
TXT_07286,Madison Square Garden hosts its first WWE Monday Night Raw\u002c featuring the WWE debut of Mick Foley\u2019s Cactus Jack...,Neutral,Community_Discussion
TXT_07288,I had a dream Aaron Samuels wasn't happy it was October 3rd.....,Neutral,Technical_Issues
TXT_07301,@user if I fade 1st colony later on the h60d ima hit you with some spliff Nike's,Positive,Community_Discussion
TXT_07303,@user I had to drop a finger cause Zayn is gone and it was like March 25th all over again.,Neutral,Community_Discussion
TXT_07319,Might be getting a little excited about seeing Foo Fighters on Saturday. #rock,Positive,Community_Discussion
TXT_07350,@user If Cundiff is still the kicker come Sunday I\u2019m starting a riot.,Negative,Community_Discussion
TXT_07351,Crazy how Obama is going to speak at my college tomorrow and I can't even go. Bummer.,Negative,Community_Discussion
TXT_07353,got to rockdale today and going back to houston tomorrow THANK GOD!,Positive,Community_Discussion
TXT_07356,"If you wanna watch #apple unveil their new iPhones, a new huge iPad, and a revamped Apple TV then go here:",Positive,Technical_Issues
TXT_07358,Did you just tell me Lucas scott leaves in the 5th season of tree hill? #YOUJUSTRUINEDMYLIFE,Negative,Feature_Feedback
TXT_07368,"""Bubble update: While you were tweeting Trump, John Kasich has surged ahead of Rick Perry for 10th &amp; final debate spot",Neutral,Technical_Issues
TXT_07370,"@user @user  Islam itself may discriminate however, there is the """"jizya"""" tax for example.""",Neutral,Community_Discussion
TXT_07379,"""Gon listen to the Curtis tape tomorrow, might make it a full G-Unit Monday matter fact""",Positive,Community_Discussion
TXT_07380,Murray a set down and 3-0 down in the 2nd set and bookies are laying Murray at Evens? Ridiculous,Negative,Technical_Issues
TXT_07386,@user this is the exact reason why I don't preorder Friday releases from Amazon. They always push it back to the Monday delivery.,Negative,Community_Discussion
TXT_07388,@user haha I have no1 to play out with until 2moro #vodkaonhold it\u2019s getting better :) Newcastle is the best though! #Prydz #dec #? X,Positive,Community_Discussion
TXT_07391,The dude with the Bentley but still does alternate side parking on 2nd Street,Negative,Community_Discussion
TXT_07394,"David Cameron, The Sun and The Daily Mail make me physically sick.",Negative,Community_Discussion
TXT_07400,05 Beat it - Michael Jackson - Thriller (25th Anniversary Edition) [HD],Neutral,Community_Discussion
TXT_07404,#Sport - Floyd Mayweather puts in more hard work and dedication ahead of September fight before posing with a...,Positive,Community_Discussion
TXT_07406,"@user @user @user it just points out the calls that israel is on palestinian land is garbage, judea was there 1st""",Negative,Community_Discussion
TXT_07411,"""\""""""""Unforgivable\"""""""" by Christina Grimmie..not quite feeling it yet. Then again\u002c I wasn\u2019t \""""""""quite feeling\"""""""" Safe & Sound til I heared it a 2nd time!""",Negative,Feature_Feedback
TXT_07413,i move tomorrow and i still havent packed 1 thing but i dont care because michael jackson released an album when he was dead,Positive,Community_Discussion
TXT_07416,Stupid view completely one sided. Do you think we enjoyed media bias on Yakub death sentence?,Negative,Community_Discussion
TXT_07417,"""Paul Dunne will make bogey on the 2nd. Tough start for the amateur, but after a boat of provisionals, could be worse... #TheOpen2015""",Neutral,Community_Discussion
TXT_07418,"@user Fowler a legit option? and if he is, what happens to Juan? 4th OF? maybe splits with Curtis and fowler moves to RF some days?""",Neutral,Technical_Issues
TXT_07422,"""See How Karachiates Celebrating""""Eid""""-No water in Liaqatabad No 6, 3rd day of #Eid #MohajirsWantJustice @user",Positive,Community_Discussion
TXT_07426,"Reparations should be made, but c'mon Donald Trump is the LAST candidate to support if you want them.",Positive,Community_Discussion
TXT_07429,"Donald Trump may ""say it like it is"" but what is the likelihood that he would have a cooperative Congress, Caller? @user",Neutral,Community_Discussion
TXT_07436,I lost the 7th Harry Potter book....  I'm legit crying now  this is my childhood,Negative,Community_Discussion
TXT_07437,Best birthday present ever! Im going to see Ed Sheeran this Thursday  #EdSheeran #AmalieArena,Positive,Community_Discussion
TXT_07439,"""I may have the ass of Kim Kardashian, but I've the face of another celeb! Now I need to work out whose cock I have!",Negative,Community_Discussion
TXT_07441,Please stop acting how if you were a Mariah Carey update account.,Negative,Technical_Issues
TXT_07443,"""Rebecca Black on repeat folks because it's Friday, Friday...""",Neutral,Community_Discussion
TXT_07445,"@user u 2 missed it. statement was plotted to take attention away from UK national Rahul Gandhi. 2ndly, such BS ll hit fan in Apr.""",Negative,Community_Discussion
TXT_07449,anyone else down for IHOP with paige and I tomorrow?,Neutral,Technical_Issues
TXT_07450,My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.,Negative,Community_Discussion
TXT_07468,Oh i watch the subbed ones. Im waitin for the new ones to drop thursday. Naruto got 6 path shit too. Shit dope,Positive,Community_Discussion
TXT_07469,It seems today that all you see is violence n movies & sex on TV - Family Guy,Negative,Community_Discussion
TXT_07470,Just shut-up already... ur just talking to make news tomorrow...what a fool!!!! Kanye West... #bro #VMAs2015,Negative,Community_Discussion
TXT_07475,Still I write my songs about the dream of mine.. Worth everything I may ever be #MTVStars Lady Gaga,Positive,Community_Discussion
TXT_07480,@user @user a stupid article .Beth Lehem is under the PA ruling. How come u put it at the 1st place and blame Israel 4 it ?,Negative,Community_Discussion
TXT_07489,@user IRA parade walked past my flat last Sunday with hunger striker &amp; internment banners. Clear enough? @user,Negative,Account_Security
TXT_07492,Harrogate is a Spa town and the site for the Great Yorkshire Show in July. This cottage is a great base for visiting,Positive,Community_Discussion
TXT_07493,Don't want to home tomorrow #omfg iHATEschool-.- Cuba is awesome...,Negative,Community_Discussion
TXT_07508,@user What's with all the day matches tomorrow on Ashe?? No Murray or Halep? Can I change my tix? #usopen,Negative,Community_Discussion
TXT_07509,Can't wait for Ed Sheeran tomorrow with all my bb's,Positive,Community_Discussion
TXT_07521,It\u2019s going to be a sad day in Port Charles tomorrow! @user @user #JasonMorgan #StoneCold,Negative,Community_Discussion
TXT_07525,Finished my drawing of Justin. Can't wait to head to the today show tomorrow! #WhatDoYouMeanAcoustic,Positive,Community_Discussion
TXT_07529,"@user morning all. How about some Bob Marley vs funkstardlx ""sun is shining"" for myself and @user heading to sandyford. Thanks",Positive,Community_Discussion
TXT_07530,I WAS going to go to the Sam Smith concert tomorrow and find it insulting his people only gave 20 hour notice on the postponement.,Negative,Community_Discussion
TXT_07533,"Yes, Federer's attacking return is brilliant.  But yes, it's a play club players can do too, esp. off weak and predictable 2nd serves",Positive,Community_Discussion
TXT_07535,Kinda sucks\u002c he missed my classes graduation over something he may or may not have done,Negative,Community_Discussion
TXT_07537,I'm pretty sure U2 invented the 3rd world so they had someone who actually looked them.,Negative,Community_Discussion
TXT_07541,"""Yakub's role in '93 March serial  blasts is repeated, but very little is said about those who organized 92 December, 93 January Mumbai riots""",Neutral,Community_Discussion
TXT_07542,"@user Best moment on air Tue.: GR "" you look down on me because I don't smoke. KS ""Yeah"" ""C'mon Gary you and me 420 and watch Serena""",Positive,Technical_Issues
TXT_07547,"@user Dark Souls is pretty much near the bottom of the list for me to finish, along with many MANY RPGs,gotta get thru short ones 1st""",Negative,Community_Discussion
TXT_07549,"@user oh for goodness sake, BBC seems to want the gov't to allow terrorists free range to attack UK. May BBC HQ be the 1st target!",Negative,Community_Discussion
TXT_07557,Smart money says Rick Perry will be the first to call it quits. He may be a winner in Texas but not nationally.,Neutral,Feature_Feedback
TXT_07559,@user yeah. I've always said Milan is being run as if it was a 3rd world country. Can't say Galliani is the main issue tho.,Negative,Community_Discussion
TXT_07561,@user my favourite Michael Jackson is the one with the tingalingalingalingashingshongbhungbhaaanng tap tap moonwalk on the sun,Positive,Community_Discussion
TXT_07569,The force was not with him when Jeb Bush tried to get social on #ForceFriday  #marketing #millennials,Negative,Community_Discussion
TXT_07570,"""According to rolling stone, Kurt Cobain is the 12th greatest guitarist of all time... Somebody actually thinks this and it hurts me.""",Negative,Feature_Feedback
TXT_07577,Going to a Sunday matinee of Dredd 3D. Probably most excited for the return of Lena Headey\u2019s natural hair color. Sarah Connor > Circe,Positive,Community_Discussion
TXT_07582,Tuesday's Q&amp;A: Should You Still Spend Time on Google+ Today?  Join the Super Gnomies for this &amp; more! 3:30pm PST:,Neutral,Community_Discussion
TXT_07589,May God touch the hearts of the Boko Haram insurgents to stop the bloodletting - IBB,Negative,Community_Discussion
TXT_07590,@user What's with all the day matches tomorrow on Ashe?? No Murray or Halep? Can I change my tix? #usopen,Negative,Community_Discussion
TXT_07595,I'm pullin a john cena on some random kid in the hall tomorrow,Neutral,Community_Discussion
TXT_07596,so mad I have school this week... if I didn't I would be in NYC because Shawn has a show tomorrow and the jacks have one the day after,Negative,Community_Discussion
TXT_07598,I think the Sun should consider suing the BNP over this -,Negative,Feature_Feedback
TXT_07611,"""\""""""""No you may not kick it.\""""""""  -Tribe Called Quest answering a text from Billy Cundiff""",Negative,Community_Discussion
TXT_07612,Win tomorrow and we get another shot at a 3 game set with Harvery deGrom and Thor #WontHappenAgain,Positive,Technical_Issues
TXT_07624,CTV Report Harper's troubled campaign may result in the dumping of his campaign manager Jenni Byrne #cdnpoli #elxn42,Negative,Community_Discussion
TXT_07627,@user @user Good night Batman. Thank you and see you tomorrow!,Positive,Community_Discussion
TXT_07634,Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!,Neutral,Community_Discussion
TXT_07635,"@user Time for the 2nd Roman Catholic President since JFK, Jeb Bush",Neutral,Community_Discussion
TXT_07648,Bray has able to escape by hitting Reigns with a lantern. The match with Dean Ambrose may have been scrapped....,Neutral,Technical_Issues
TXT_07653,"""Paul Dunne: """"The ball does what you tell it to do."""" We all know he's one to watch now! Brilliant #TheOpen",Positive,Community_Discussion
TXT_07656,Guys will think twice about bringing their familiesGiants owner said Cowboys will get disease fir,Negative,Community_Discussion
TXT_07657,@user @user the offensive tweets were from Jan 7th after Charlie Hebdo attack dumbass read the date on the tweet,Negative,Community_Discussion
TXT_07664,"""Jessica is not going to come back to OT9 as sad as that may be, you have to understand that.""",Negative,Community_Discussion
TXT_07665,Off to see Steve Harris (Iron Maiden) British Lion tomorrow with Mark Kirkman.  Up close and personal in The...,Neutral,Community_Discussion
TXT_07666,"""Moderate-heavier rain moving toward Racine...should be dry for the 6th Annual St. Patrick's Day Parade though, starts @ 12!  Bring sunscreen""",Neutral,Technical_Issues
TXT_07673,Football-Gunners wld always go on about Arsenal's white v Black composition.Today MUFC fields 7 black players.Difference is MUFC pays better,Neutral,Community_Discussion
TXT_07674,Schedule:  Tomorrow:  Relax Next day:  0.12.1 on IOS (also 1st day of school) Next day:  Die.,Negative,Community_Discussion
TXT_07676,"""Remember when I sat through that horrible show \""""""""Breakout Kings\"""""""" just because T-Bag? #worthit""",Negative,Community_Discussion
TXT_07687,"""LMAO Snottsdale, AZ = sluttiest place. I don't think Gelndale should get 2nd, give it to the Tempe giiiiirls.""",Negative,Community_Discussion
TXT_07691,"Calling all you deadheads!  Head over to the free Grateful Dead tribute concert today, July 25th, from...",Positive,Community_Discussion
TXT_07692,"On 6 September 2001, Michael Jackson made a surprise appearance at the mtv vma where she danced with * Nsync.",Positive,Technical_Issues
TXT_07693,Dave Coker has got a couple new signings in the squad tomorrow night and has Dave Cull and Sam Smith back  in the squad! #SFC,Neutral,Community_Discussion
TXT_07695,Refusing to own a gun may cost Jeb Bush dearly: Crime is out of control in America. Bush going unarmed will ma...,Negative,Community_Discussion
TXT_07697,Welcome to Lukmon Osukoya's Blog: Boko Haram may be receiving its funding from the p...,Positive,Community_Discussion
TXT_07698,Can it be tomorrow already so I can   see Ed Sheeran.,Positive,Community_Discussion
TXT_07706,Non stop Harry Potter in our house since Friday! Make it stop!!!,Negative,Community_Discussion
TXT_07710,Thank you Baltimore for a GREAT Holiday Heap! My best ever today! Join us tomorrow at the Creative Alliance 3134...,Positive,Community_Discussion
TXT_07712,"@user zayn left on the 25th, school starts on the 25th, the 25th is just not a good day""",Negative,Community_Discussion
TXT_07729,Kanye West September 25th... Disclosure September 29th.... guess I aint going to Vegas for Life Is Beautiful.,Positive,Community_Discussion
TXT_07730,I'm probably jynxing it. But David Price has a no hitter going into the 4th,Negative,Community_Discussion
TXT_07738,"""Floyd Mayweather may be filthy rich, but in the end and in the beginning you are nothing but a white man's bitch.""",Negative,Community_Discussion
TXT_07739,Thursday Night Football on CBS College Sports live from Walton Stadium - put your black on and get the red out!,Neutral,Community_Discussion
TXT_07741,Muse on Jonathan Ross  brilliant.        We have some exciting news about Muse to announce Monday  from Gotham Records,Positive,Community_Discussion
TXT_07743,That Janet Jackson. Sometimes she just gets me. Happy Friday friends!,Positive,Technical_Issues
TXT_07745,"""WASHINGTON -- Wisconsin Gov. Scott Walker (R), a staunch advocate of beefing up security on the southern border, said Sunday he is open to""",Neutral,Community_Discussion
TXT_07750,Have you seen @user Friday Night Lights? Our service powered all of the live-streaming updates. Read more:,Neutral,Technical_Issues
TXT_07754,I want to go to the SMB tomorrow but worried i will oversleep :/ been sleeping through my alarm,Negative,Community_Discussion
TXT_07756,Cate Blanchett and Rooney Mara star in #Carol from 27 November. Save the date!,Positive,Community_Discussion
TXT_07757,"@user Remember thinking it was indicative in March 2003: brilliant v Juve midweek, struggled v Bolton on Saturday. Great player tho""",Positive,Community_Discussion
TXT_07763,Shaq Morris narrowed his list to Wichita State and Oral Roberts. He said he will likely make a final decision Monday. #shockers #mvc,Neutral,Community_Discussion
TXT_07766,@user After watching John Cena's match m really disappointed with this 3rd class system of wwe in summer slam..just like bull shit,Negative,Technical_Issues
TXT_07769,Rumours that Chris Harris may join Chris Evans on Top Gear. They'll have to make extra wide doors for 2 such fantastically egotistical twats,Negative,Community_Discussion
TXT_07773,"""But Miley, what IS good? I think Nicki needs an answer on her desk by tomorrow morning if you wanna keep ya scalp.""",Negative,Community_Discussion
TXT_07778,I don't wanna see Ice cube son re do all ice cube parts.I saw Boyz in da hood 2.A remake of Friday.What's next.All about the Benjamin's 2?!,Negative,Community_Discussion
TXT_07779,"@user on Sunday in Milan it's Derby Day! I'm re-wearching that video about it, Sick. #Amala #forzaInter""",Positive,Community_Discussion
TXT_07782,Report: Russian hackers behind JPMorgan Chase attack - They may have struck about nine other financial inst...,Neutral,Account_Security
TXT_07783,so sorry I haven't been on today I've been busy but tomorrow in going to a Ed Sheeran concert ahh!!,Positive,Community_Discussion
TXT_07796,I wish Nicki would have flew across the stage and slapped that hoe !,Negative,Technical_Issues
TXT_07799,Hillary can take her phony apology and shove it where the sun doesn't shine. She is only sorry she was caught it's all about power.,Negative,Community_Discussion
TXT_07802,"""Tomorrow 7-14-15 the new Harper Lee novel """"Go set a Watchman"""" is released !!!""",Positive,Community_Discussion
TXT_07803,I may be the odd man out on this but I don\u2019t get all the buzz on this Kendrick Lamar. Decent I guess\u002c but not stellar.,Negative,Community_Discussion
TXT_07816,Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and\u002c for once\u002c I may care about an awards show!,Positive,Community_Discussion
TXT_07820,Sorta lucky Joe doesn\u2019t have twitter\u002c but seriously\u002c when he sees me on sunday morning he\u2019ll probably leave me alone,Positive,Community_Discussion
TXT_07823,"@user The first and the Last crap on this planet right is you Seth Rollins and on Sunday WWE Universe will get rid of this """"CRAP"""".""",Negative,Community_Discussion
TXT_07825,this girl who literally bullied me since 7th grade bc i liked kpop is now into it too Man zfFuck u,Negative,Community_Discussion
TXT_07832,@user BASIC NEEDS what part of this dont U understand. I just said communication may be EVENTUALLY important. Get a 10 euro Nokia,Negative,Community_Discussion
TXT_07843,I may have just dropped two letter grades of intelligence after listening to that Kanye West rant...,Negative,Community_Discussion
TXT_07844,John Kasich may end up blowing by Jeb Bush before this is all over. Has a lot of the things pure insiders (which I am not) like.,Negative,Community_Discussion
TXT_07845,"""Going to see Rise Of The Planet Of The Apes next sunday. When @user first appears im going to shout \""""DRACO MALFOY!\"""" :D x""",Positive,Technical_Issues
TXT_07851,"""Come down to Hype Park this Sunday for food, drink, and a video shoot with myself, Kinetik, Superior Thought, The Locksmiths and many more""",Positive,Technical_Issues
TXT_07860,@user @user Also\u002c Ashlee Simpson was booed at the Orange Bowl b/c that was her 1st live performance after SNL lip sync debacle,Negative,Community_Discussion
TXT_07861,"@user didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES....,,,""",Negative,Community_Discussion
TXT_07878,"""You may be familiar w/ John Kasich ... Or not. Probably not. If you're not from Ohio, then not. #GOPDebate""",Negative,Community_Discussion
TXT_07879,"""ffs Louis is the fucking sun, Niall is holding his damn guitar, Liam is the only one singing seriously &amp; no one knows wtf Harry's doing""",Negative,Feature_Feedback
TXT_07892,@user thursday:D and well it's that winter wonderland at hype park (google it) it looks fab!,Positive,Community_Discussion
TXT_07902,"""Jessica attended Lane Crawford's 1st anniversary event at Shanghai Times Square, China on the 16th.""",Neutral,Community_Discussion
TXT_07904,Someone said that they might snub Kendrick on all 11 nominations or he may get just 1. If that happens then it's clearly rigged.,Negative,Technical_Issues
TXT_07911,I would like to trade President\u2019s Day and Columbus Day for the day after the Super Bowl and July 5th please.,Positive,Community_Discussion
TXT_07912,@user Gagner has been in trade rumours since the beginning of the year. Can\u2019t claim 1st on this one bud.,Neutral,Community_Discussion
TXT_07914,"was a part of it, still crying, still saying goodbye...Ric Flair may you live forever...way too much loss lately :(",Negative,Community_Discussion
TXT_07918,"""Your claims are based on hawaa. No knowledge of Deen, no adab about how to talk with Muslims. May Allaah disgrace u.",Negative,Community_Discussion
TXT_07919,This statement may seem heartless but the refugees in EU are another way to over run the west with Islam,Negative,Community_Discussion
TXT_07924,Did you know today (July 19) is National Ice Cream Day? :D What's your fave flavor?,Positive,Community_Discussion
TXT_07927,@user yes they do &amp; its sad that Kerry being the 1st AA woman in 40 yrs to b lead on a show was reduced to a guest star on her on show,Negative,Community_Discussion
TXT_07930,Tottenham striker Emmanuel Adebayor missed training today\u002c and won\u2019t play in the Europa League on Thursday\u002c because of a hamstring injury.,Negative,Community_Discussion
TXT_07935,"@user @user Thor: What a pussy. Other God's have universes, Thor gets a measly day of the week """"Thursday"""" #meh""",Negative,Community_Discussion
TXT_07938,Seinfeld may have made the greatest and most sensitive joke of all time referencing homophobia.,Positive,Community_Discussion
TXT_07940,My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @user,Neutral,Community_Discussion
TXT_07948,"""#itfc Last season #Millwall started with 3-0 win at Bristol City. 2nd match, you've got it, Hull City at home!Omen! Lions won that one 4-0.""",Positive,Community_Discussion
TXT_07962,"""EP #126: Psychobilly Friday From Space! - Terminal Signal: Psychobilly from Mad Sin, Nekromantix and the Quakes!...",Neutral,Community_Discussion
TXT_07973,@user He\u2019s back Saturday but in the PM. I can\u2019t promise a kid-free skype but avery usually is better behaved when it\u2019s just me,Neutral,Community_Discussion
TXT_07976,"""Saudi Arabia announced they did Eid on the wrong day, Friday was incorrect. bare of you's were chatting shit about Saturday ppl. Where u @user",Negative,Community_Discussion
TXT_07979,"""RT @user CBS says commentator Andy Rooney will make his final weekly \""""""""60 Minutes\"""""""" appearance on this Sunday's edition: ...""",Neutral,Technical_Issues
TXT_07981,check this out Cyborg says she wants to fight Rousey in April: Cyborg says she wants to fight ... #sports #online,Neutral,Community_Discussion
TXT_07985,keep thinking its Tuesday &amp; get excited because Styled To Rock will be on then I realise it's only Monday &amp; I have to wait till tomorrow:(((,Negative,Community_Discussion
TXT_07987,@user btw yakub was a good terrorist !! may he never rest in peace ..,Negative,Community_Discussion
TXT_07991,Also just now starting Miss USA so nobody text me about top 5 who wins etc Bc I may kill u,Negative,Community_Discussion
TXT_07992,"first job i ever had was alpah trade vic cord IBM company 7th floor we sold those apps you all have now, nobody knew to buy apples? noapps",Neutral,Technical_Issues
TXT_07994,John Kasich applied all the rote Republican dogma until he found out he couldn't govern that way. He may be the GOP voice in the wilderness.,Negative,Technical_Issues
TXT_07995,@user we were discussing lugging those around and the glorious click of classic IBM mechanical keyboards at after work drinks Friday,Positive,Community_Discussion
TXT_08003,Planned parenthood may give other free services to people who need them but it is only the top provider in one thing: abortions.,Negative,Community_Discussion
